pkid,timestamp,vin,diagnostic_id,snr_read,latitude,longitude
393,2020-03-14 14:45:32,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.35938,39.7548,-105.02589
394,2020-03-14 14:45:35,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0385742,39.7548,-105.02589
395,2020-03-14 14:45:35,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.375,39.7548,-105.02589
396,2020-03-14 14:45:37,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,36,39.7548,-105.02589
397,2020-03-14 14:45:37,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0424805,39.7548,-105.02589
398,2020-03-14 14:45:37,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.39062,39.7548,-105.02589
399,2020-03-14 14:45:37,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,6,39.7548,-105.02589
400,2020-03-14 14:45:37,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,5,39.7548,-105.02589
401,2020-03-14 14:45:40,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.036377,39.7548,-105.02589
402,2020-03-14 14:45:40,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.40625,39.7548,-105.02589
403,2020-03-14 14:45:42,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0441895,39.7548,-105.02589
404,2020-03-14 14:45:45,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0375977,39.7548,-105.02589
405,2020-03-14 14:45:45,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.4375,39.7548,-105.02589
406,2020-03-14 14:45:45,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,7,39.7548,-105.02589
407,2020-03-14 14:45:45,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,6,39.7548,-105.02589
408,2020-03-14 14:45:48,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0405273,39.7548,-105.02589
409,2020-03-14 14:45:48,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.45312,39.7548,-105.02589
410,2020-03-14 14:45:50,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0415039,39.75483,-105.02589
411,2020-03-14 14:45:50,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.46875,39.75483,-105.02589
412,2020-03-14 14:45:50,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,6,39.75483,-105.02589
413,2020-03-14 14:45:50,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,5,39.75483,-105.02589
414,2020-03-14 14:45:53,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0405273,39.75483,-105.02567
415,2020-03-14 14:45:55,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0461426,39.75483,-105.02567
416,2020-03-14 14:45:55,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.5,39.75483,-105.02567
417,2020-03-14 14:45:58,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0454102,39.75483,-105.02567
418,2020-03-14 14:46:00,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0463867,39.75483,-105.02451
419,2020-03-14 14:46:00,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.51562,39.75483,-105.02451
420,2020-03-14 14:46:03,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0415039,39.75483,-105.02451
421,2020-03-14 14:46:03,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.53125,39.75483,-105.02451
422,2020-03-14 14:46:06,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.043457,39.75483,-105.02451
423,2020-03-14 14:46:06,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.54688,39.75483,-105.02451
424,2020-03-14 14:46:08,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0493164,39.75483,-105.02451
425,2020-03-14 14:46:08,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.5625,39.75483,-105.02451
426,2020-03-14 14:46:11,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0495605,39.75483,-105.02413
427,2020-03-14 14:46:11,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.57812,39.75483,-105.02413
428,2020-03-14 14:46:11,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,5,39.75483,-105.02413
429,2020-03-14 14:46:11,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,4,39.75483,-105.02413
430,2020-03-14 14:46:13,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0512695,39.75483,-105.02413
431,2020-03-14 14:46:13,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.59375,39.75483,-105.02413
432,2020-03-14 14:46:16,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0454102,39.75483,-105.02413
433,2020-03-14 14:46:16,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.60938,39.75483,-105.02413
434,2020-03-14 14:46:19,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,36.25,39.75483,-105.02338
435,2020-03-14 14:46:19,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0480957,39.75483,-105.02338
436,2020-03-14 14:46:19,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.625,39.75483,-105.02338
437,2020-03-14 14:46:19,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,6,39.75483,-105.02338
438,2020-03-14 14:46:19,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,5,39.75483,-105.02338
439,2020-03-14 14:46:21,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0441895,39.75483,-105.02338
440,2020-03-14 14:46:21,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.64062,39.75483,-105.02338
441,2020-03-14 14:46:24,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0461426,39.75483,-105.02338
442,2020-03-14 14:46:24,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.65625,39.75483,-105.02338
443,2020-03-14 14:46:26,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.050293,39.75483,-105.02338
444,2020-03-14 14:46:26,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.67188,39.75483,-105.02338
445,2020-03-14 14:46:29,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0532227,39.75483,-105.02338
446,2020-03-14 14:46:29,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.6875,39.75483,-105.02338
447,2020-03-14 14:46:31,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0537109,39.75483,-105.02106
448,2020-03-14 14:46:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.70312,39.75483,-105.02106
449,2020-03-14 14:46:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,5,39.75483,-105.02106
450,2020-03-14 14:46:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,4,39.75483,-105.02106
451,2020-03-14 14:46:34,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.050293,39.75483,-105.02106
452,2020-03-14 14:46:34,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.71875,39.75483,-105.02106
453,2020-03-14 14:46:37,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0537109,39.75483,-105.02106
454,2020-03-14 14:46:37,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.73438,39.75483,-105.02106
455,2020-03-14 14:46:39,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.050293,39.75483,-105.02106
456,2020-03-14 14:46:39,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.75,39.75483,-105.02106
457,2020-03-14 14:46:42,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0515137,39.75483,-105.02106
458,2020-03-14 14:46:42,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.76562,39.75483,-105.02106
459,2020-03-14 14:46:44,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0544434,39.75483,-105.02106
460,2020-03-14 14:46:44,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.78125,39.75483,-105.02106
461,2020-03-14 14:46:47,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,36.5,39.75483,-105.01857
462,2020-03-14 14:46:47,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.79688,39.75483,-105.01857
463,2020-03-14 14:46:47,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0537109,39.75483,-105.01857
464,2020-03-14 14:46:50,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0495605,39.75483,-105.01857
465,2020-03-14 14:46:50,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.82812,39.75483,-105.01857
466,2020-03-14 14:46:52,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.059082,39.75483,-105.01857
467,2020-03-14 14:46:52,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.84375,39.75483,-105.01857
468,2020-03-14 14:46:55,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0585938,39.75483,-105.01857
469,2020-03-14 14:46:55,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.85938,39.75483,-105.01857
470,2020-03-14 14:46:57,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.052002,39.75483,-105.01857
471,2020-03-14 14:47:00,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0595703,39.75483,-105.01857
472,2020-03-14 14:47:00,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.89062,39.75483,-105.01857
473,2020-03-14 14:47:02,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0527344,39.7548,-105.0163
474,2020-03-14 14:47:02,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.90625,39.7548,-105.0163
475,2020-03-14 14:47:02,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,6,39.7548,-105.0163
476,2020-03-14 14:47:02,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,5,39.7548,-105.0163
477,2020-03-14 14:47:05,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0615234,39.7548,-105.0163
478,2020-03-14 14:47:05,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.9375,39.7548,-105.0163
479,2020-03-14 14:47:08,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0537109,39.7548,-105.0163
480,2020-03-14 14:47:10,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.96875,39.7548,-105.0163
481,2020-03-14 14:47:13,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0588379,39.75488,-105.01591
482,2020-03-14 14:47:13,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,3.98438,39.75488,-105.01591
483,2020-03-14 14:47:13,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,5,39.75488,-105.01591
484,2020-03-14 14:47:13,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,4,39.75488,-105.01591
485,2020-03-14 14:47:15,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0639648,39.75513,-105.01575
486,2020-03-14 14:47:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4,39.75513,-105.01575
487,2020-03-14 14:47:18,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0537109,39.7557,-105.01575
488,2020-03-14 14:47:20,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0644531,39.7557,-105.01575
489,2020-03-14 14:47:20,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.03125,39.7557,-105.01575
490,2020-03-14 14:47:23,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0625,39.7557,-105.01575
491,2020-03-14 14:47:26,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0634766,39.75611,-105.01578
492,2020-03-14 14:47:26,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.0625,39.75611,-105.01578
493,2020-03-14 14:47:28,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0617676,39.75611,-105.01578
494,2020-03-14 14:47:31,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0610352,39.75611,-105.01578
495,2020-03-14 14:47:31,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.09375,39.75611,-105.01578
496,2020-03-14 14:47:33,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0673828,39.75611,-105.01578
497,2020-03-14 14:47:33,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.125,39.75611,-105.01578
498,2020-03-14 14:47:36,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0617676,39.75611,-105.01578
499,2020-03-14 14:47:38,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0588379,39.75611,-105.01578
500,2020-03-14 14:47:38,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.15625,39.75611,-105.01578
501,2020-03-14 14:47:41,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0673828,39.75611,-105.01578
502,2020-03-14 14:47:46,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.060791,39.75611,-105.01578
503,2020-03-14 14:47:46,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.21875,39.75611,-105.01578
504,2020-03-14 14:47:49,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,36.75,39.75611,-105.01578
505,2020-03-14 14:47:49,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0585938,39.75611,-105.01578
506,2020-03-14 14:47:51,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0654297,39.75611,-105.01578
507,2020-03-14 14:47:51,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.25,39.75611,-105.01578
508,2020-03-14 14:47:54,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0678711,39.75611,-105.01578
509,2020-03-14 14:47:54,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,4,39.75611,-105.01578
510,2020-03-14 14:47:54,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,3,39.75611,-105.01578
511,2020-03-14 14:47:57,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0673828,39.75611,-105.01578
512,2020-03-14 14:47:57,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.28125,39.75611,-105.01578
513,2020-03-14 14:47:57,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,5,39.75611,-105.01578
514,2020-03-14 14:47:57,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,4,39.75611,-105.01578
515,2020-03-14 14:47:59,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0688477,39.75611,-105.01578
516,2020-03-14 14:48:02,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.3125,39.75611,-105.01578
517,2020-03-14 14:48:04,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.34375,39.75611,-105.01578
518,2020-03-14 14:48:07,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0678711,39.75611,-105.01578
519,2020-03-14 14:48:07,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.375,39.75611,-105.01578
520,2020-03-14 14:48:09,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0688477,39.75611,-105.01578
521,2020-03-14 14:48:12,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0625,39.75611,-105.01578
522,2020-03-14 14:48:12,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.40625,39.75611,-105.01578
523,2020-03-14 14:48:15,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0617676,39.75611,-105.01578
524,2020-03-14 14:48:15,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.4375,39.75611,-105.01578
525,2020-03-14 14:48:17,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0668945,39.75611,-105.01578
526,2020-03-14 14:48:20,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0708008,39.75611,-105.01578
527,2020-03-14 14:48:20,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.46875,39.75611,-105.01578
528,2020-03-14 14:48:22,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0688477,39.75611,-105.01578
529,2020-03-14 14:48:22,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.5,39.75611,-105.01578
530,2020-03-14 14:48:22,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter10MicronId,4,39.75611,-105.01578
531,2020-03-14 14:48:22,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconParticulateMatter2P5MicronId,3,39.75611,-105.01578
532,2020-03-14 14:48:25,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.065918,39.75606,-105.01575
533,2020-03-14 14:48:27,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0688477,39.75606,-105.01575
534,2020-03-14 14:48:27,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.53125,39.75606,-105.01575
535,2020-03-14 14:48:33,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0683594,39.75636,-105.01575
536,2020-03-14 14:48:33,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.5625,39.75636,-105.01575
537,2020-03-14 14:48:35,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0629883,39.75716,-105.01575
538,2020-03-14 14:48:35,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.59375,39.75716,-105.01575
539,2020-03-14 14:48:38,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveRelativeHumidityId,37,39.75716,-105.01575
540,2020-03-14 14:48:38,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0722656,39.75716,-105.01575
541,2020-03-14 14:48:40,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.625,39.75716,-105.01575
542,2020-03-14 14:48:43,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.65625,39.75716,-105.01575
543,2020-03-14 14:48:48,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.6875,39.75808,-105.01575
544,2020-03-14 14:48:51,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0649414,39.75808,-105.01575
545,2020-03-14 14:48:53,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.71875,39.75808,-105.01575
546,2020-03-14 14:48:56,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0664062,39.75808,-105.01575
547,2020-03-14 14:48:56,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.75,39.75808,-105.01575
548,2020-03-14 14:48:58,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0678711,39.75808,-105.01575
549,2020-03-14 14:49:01,1C4RJFAG1CC223766,DiagnosticBluetoothNitrogenDioxideConcentrationId,0.0737305,39.75811,-105.01575
550,2020-03-14 14:49:01,1C4RJFAG1CC223766,DiagnosticBluetoothBeaconLiveTemperature,4.78125,39.75811,-105.01575
